City,Year,Month,YYYY-MM,Avg_PM2.5_ugm3,Avg_NO2_ppb,Avg_AQI,Avg_Temp_C,Rainfall_mm,WindSpeed_ms,PBL_Height_m,Geography_Tag,Population_million,Green_Cover_pct,Waste_Generation_Mt,Major_Policy_Event,Policy_Event_Flag,Source_Link,Notes,source_tag,quality_flag,PM2.5_rolling_avg,NO2_rolling_avg,PM2.5_anomaly,NO2_anomaly,Composite_Score,Grade
Ghaziabad,2023,11,2023-11-01,282.0,90.2,300,19.8,2.0,1.5,420,Landlocked,2.52,16.8,0.037,Severe crisis,1,https://www.iqair.com/us/india/ghaziabad,World's most polluted again; AQI >400,OpenAQ + Satellite,0,166.0,53.1,2.143796011759475,2.142457774389129,0.4086675106455258,B
Ghaziabad,2023,12,2023-12-01,206.0,65.9,272,14.2,6.0,1.4,280,Landlocked,2.52,16.8,0.037,GRAP Stage 4,1,https://power.larc.nasa.gov/,Emergency measures,OpenAQ + Satellite,0,212.66666666666663,68.03333333333332,1.0155495328975266,1.0148457933136268,0.4809091899087122,B
Ghaziabad,2024,1,2024-01-01,200.0,64.0,262,12.0,10.0,1.6,280,Landlocked,2.54,17.0,0.038,CAQM active,1,https://www.iqair.com/us/india/ghaziabad,~91 µg/m³ annual est; gradual improvement,OpenAQ + Satellite,0,229.3333333333333,73.36666666666666,0.9264774424610568,0.926678601377682,0.508089036092656,A
Ghaziabad,2024,2,2024-02-01,182.0,58.2,241,15.5,13.0,1.8,320,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,196.0,62.7,0.659261171151648,0.6575366470469036,0.5669233483934062,A
Ghaziabad,2024,3,2024-03-01,118.0,37.8,183,22.0,7.0,2.0,720,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,166.66666666666666,53.333333333333336,-0.2908411268373614,-0.2891005716337654,0.6211766512264273,S
Ghaziabad,2024,4,2024-04-01,109.0,34.9,178,27.5,3.0,2.6,880,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; 1.2x multiplier,OpenAQ + Satellite,0,136.33333333333334,43.633333333333326,-0.4244492624920659,-0.4236715487991546,0.6312969091755525,S
Ghaziabad,2024,5,2024-05-01,118.0,37.8,183,31.0,10.0,2.8,980,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Hot season,OpenAQ + Satellite,0,115.0,36.83333333333332,-0.2908411268373614,-0.2891005716337654,0.6333124345880237,S
Ghaziabad,2024,6,2024-06-01,64.0,20.5,156,32.0,76.0,3.0,1280,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; 0.7x annual avg,OpenAQ + Satellite,0,97.0,31.066666666666663,-1.092489940765588,-1.091886056103156,0.6837796358091448,S
Ghaziabad,2024,7,2024-07-01,55.0,17.6,148,29.2,230.0,2.6,1380,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; 0.6x multiplier,OpenAQ + Satellite,0,79.0,25.3,-1.226098076420293,-1.2264570332685452,0.7098153102622279,SS
Ghaziabad,2024,8,2024-08-01,50.0,16.0,140,28.5,262.0,2.5,1380,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Good air quality period,OpenAQ + Satellite,0,56.333333333333336,18.033333333333328,-1.300324818450684,-1.3007030896356564,0.7155271539091214,SS
Ghaziabad,2024,9,2024-09-01,64.0,20.5,156,28.0,140.0,2.3,1080,Landlocked,2.54,17.0,0.038,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,56.333333333333336,18.033333333333328,-1.092489940765588,-1.091886056103156,0.6734956444362181,S
Ghaziabad,2024,10,2024-10-01,146.0,46.7,201,25.0,4.0,1.8,620,Landlocked,2.54,17.0,0.038,Diwali Nov 1,1,https://www.iqair.com/us/india/ghaziabad,Pre-Diwali deterioration,OpenAQ + Satellite,0,86.66666666666667,27.73333333333333,0.1248286285328301,0.1238931169082912,0.525252180818863,A
Ghaziabad,2024,11,2024-11-01,182.0,58.2,241,19.5,1.0,1.5,420,Landlocked,2.54,17.0,0.038,Severe pollution,1,https://www.iqair.com/us/india/ghaziabad,Still among world's worst,OpenAQ + Satellite,0,130.66666666666666,41.8,0.659261171151648,0.6575366470469036,0.4984162835062812,B
Ghaziabad,2024,12,2024-12-01,200.0,64.0,262,14.0,5.0,1.4,280,Landlocked,2.54,17.0,0.038,GRAP Stage 4,1,https://power.larc.nasa.gov/,Emergency measures,OpenAQ + Satellite,0,176.0,56.29999999999999,0.9264774424610568,0.926678601377682,0.4853592655241406,B
Ghaziabad,2025,1,2025-01-01,191.0,61.1,251,11.8,9.0,1.6,280,Landlocked,2.56,17.2,0.038,NCR coordination,1,https://www.iqair.com/us/india/ghaziabad,Projected ~87 µg/m³ annual,OpenAQ + Satellite,0,191.0,61.1,0.7928693068063525,0.7921076242122927,0.511490104399623,A
Ghaziabad,2025,2,2025-02-01,174.0,55.7,232,15.2,12.0,1.8,320,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier; Projected,OpenAQ + Satellite,0,188.3333333333333,60.26666666666666,0.5404983839030219,0.5415271839732922,0.5759304056746071,A
Ghaziabad,2025,3,2025-03-01,113.0,36.2,180,21.8,6.0,2.0,720,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg; Projected,OpenAQ + Satellite,0,159.33333333333334,51.0,-0.3650678688677528,-0.3633466280008764,0.6285300477081446,S
Ghaziabad,2025,4,2025-04-01,104.0,33.3,176,27.2,2.0,2.6,880,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; Projected,OpenAQ + Satellite,0,130.33333333333334,41.73333333333333,-0.4986760045224573,-0.4979176051662659,0.6385288533375032,S
Ghaziabad,2025,5,2025-05-01,113.0,36.2,180,30.8,9.0,2.8,980,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Hot season; Projected,OpenAQ + Satellite,0,110.0,35.23333333333333,-0.3650678688677528,-0.3633466280008764,0.6357217185859915,S
Ghaziabad,2025,6,2025-06-01,61.0,19.5,154,31.8,78.0,3.0,1280,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; Projected,OpenAQ + Satellite,0,92.66666666666669,29.666666666666668,-1.137025985983823,-1.1382898413326006,0.6859082067221889,S
Ghaziabad,2025,7,2025-07-01,52.0,16.6,143,29.0,232.0,2.6,1380,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; Projected,OpenAQ + Satellite,0,75.33333333333333,24.099999999999994,-1.2706341216385275,-1.2728608184979897,0.7124211899408557,SS
Ghaziabad,2025,8,2025-08-01,48.0,15.4,138,28.2,265.0,2.5,1380,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Good air quality; Projected,OpenAQ + Satellite,0,53.66666666666666,17.16666666666666,-1.3300155152628406,-1.3285453607733233,0.7173882096741578,SS
Ghaziabad,2025,9,2025-09-01,61.0,19.5,154,27.8,142.0,2.3,1080,Landlocked,2.56,17.2,0.038,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; Projected based on improvement trend,OpenAQ + Satellite,0,53.66666666666666,17.16666666666666,-1.137025985983823,-1.1382898413326006,0.6757409280899633,S
Jaipur,2018,1,2018-01-01,154.0,49.3,212,15.5,8.0,2.2,320,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/ | https://www.iqair.com/us/india/rajasthan/jaipur,~70 µg/m³ annual est; 2.2x winter multiplier,OpenAQ + Satellite,0,154.0,49.3,1.9803960211930047,1.981954943203424,0.4771715982509252,B
Jaipur,2018,2,2018-02-01,140.0,44.8,195,18.8,6.0,2.4,380,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Winter peak; 2.0x multiplier,OpenAQ + Satellite,0,147.0,47.05,1.6099786070868,1.609988422852452,0.642266119600962,S
Jaipur,2018,3,2018-03-01,91.0,29.1,170,25.2,8.0,2.8,720,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Spring transition; 1.3x annual avg,OpenAQ + Satellite,0,128.33333333333334,41.06666666666666,0.3135176577150826,0.3122385629612821,0.6832203139128848,S
Jaipur,2018,4,2018-04-01,84.0,26.9,168,31.8,4.0,3.2,880,Landlocked,3.46,12.8,0.0292,Dust storms,1,https://power.larc.nasa.gov/,Pre-monsoon dust; 1.2x multiplier,OpenAQ + Satellite,0,105.0,33.6,0.1283089506619802,0.1303882641230287,0.647908276456011,S
Jaipur,2018,5,2018-05-01,91.0,29.1,170,35.5,12.0,3.5,1000,Landlocked,3.46,12.8,0.0292,Heat wave,0,https://power.larc.nasa.gov/,Hot season; dust contribution,OpenAQ + Satellite,0,88.66666666666667,28.366666666666664,0.3135176577150826,0.3122385629612821,0.695085482546267,S
Jaipur,2018,6,2018-06-01,49.0,15.7,138,35.2,55.0,3.8,1280,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; 0.7x annual avg,OpenAQ + Satellite,0,74.66666666666667,23.9,-0.7977345846035321,-0.7953950754171689,0.7438140965151627,SS
Jaipur,2018,7,2018-07-01,42.0,13.4,127,32.5,185.0,3.2,1380,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; 0.6x multiplier,OpenAQ + Satellite,0,60.66666666666666,19.4,-0.9829432916566344,-0.985511296929888,0.7650861776649598,SS
Jaipur,2018,8,2018-08-01,38.0,12.2,107,31.8,195.0,3.0,1380,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Best air quality period,OpenAQ + Satellite,0,43.0,13.766666666666666,-1.0887768385441217,-1.0847023690234807,0.7698752516568184,SS
Jaipur,2018,9,2018-09-01,49.0,15.7,138,31.2,102.0,2.8,1100,Landlocked,3.46,12.8,0.0292,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,43.0,13.766666666666666,-0.7977345846035321,-0.7953950754171689,0.7310976430301659,SS
Jaipur,2018,10,2018-10-01,112.0,35.8,181,28.5,6.0,2.5,680,Landlocked,3.46,12.8,0.0292,Diwali pollution,1,https://www.iqair.com/us/india/rajasthan/jaipur,Pre-winter rise; 1.6x multiplier,OpenAQ + Satellite,0,66.33333333333333,21.23333333333333,0.8691437788743901,0.8660553821505073,0.590108596364284,A
Jaipur,2018,11,2018-11-01,140.0,44.8,195,23.2,3.0,2.3,460,Landlocked,3.46,12.8,0.0292,Post-Diwali,1,https://power.larc.nasa.gov/,Pollution episode; 2.0x multiplier,OpenAQ + Satellite,0,100.33333333333331,32.099999999999994,1.6099786070868,1.609988422852452,0.551501114053054,A
Jaipur,2018,12,2018-12-01,154.0,49.3,212,17.8,5.0,2.2,320,Landlocked,3.46,12.8,0.0292,Winter pollution,1,https://power.larc.nasa.gov/,Winter peak; 2.2x annual avg,OpenAQ + Satellite,0,135.33333333333334,43.29999999999999,1.9803960211930047,1.981954943203424,0.548051221357291,A
Jaipur,2019,1,2019-01-01,148.0,47.4,204,15.2,7.0,2.2,320,Landlocked,3.5,13.0,0.0296,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,~67 µg/m³ annual; slight improvement,OpenAQ + Satellite,0,147.33333333333334,47.16666666666666,1.821645700861774,1.824902412388569,0.6125403215089344,S
Jaipur,2019,2,2019-02-01,134.0,42.9,191,18.5,5.0,2.4,380,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,145.33333333333334,46.53333333333333,1.4512282867555693,1.452935892037597,0.6336373562789249,S
Jaipur,2019,3,2019-03-01,87.0,27.8,169,25.0,7.0,2.8,720,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,123.0,39.36666666666667,0.2076841108275955,0.2047815681932234,0.6882709377119526,S
Jaipur,2019,4,2019-04-01,80.0,25.6,166,31.5,3.0,3.2,880,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; 1.2x multiplier,OpenAQ + Satellite,0,100.33333333333331,32.1,0.022475403774493,0.0229312693549703,0.6960660526043012,S
Jaipur,2019,5,2019-05-01,87.0,27.8,169,35.2,11.0,3.5,1000,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Hot dry season,OpenAQ + Satellite,0,84.66666666666667,27.066666666666663,0.2076841108275955,0.2047815681932234,0.6963111313890676,S
Jaipur,2019,6,2019-06-01,47.0,15.0,134,35.0,58.0,3.8,1280,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Monsoon begins; 0.7x annual avg,OpenAQ + Satellite,0,71.33333333333333,22.8,-0.8506513580472757,-0.8532565341384313,0.7462526751632078,SS
Jaipur,2019,7,2019-07-01,40.0,12.8,112,32.2,188.0,3.2,1380,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Monsoon peak; 0.6x multiplier,OpenAQ + Satellite,0,58.0,18.53333333333333,-1.0358600651003782,-1.0351068329766844,0.7691645768077493,SS
Jaipur,2019,8,2019-08-01,37.0,11.8,104,31.5,198.0,3.0,1380,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Cleaner period,OpenAQ + Satellite,0,41.333333333333336,13.2,-1.1152352252659934,-1.1177660597213448,0.7717956553520487,SS
Jaipur,2019,9,2019-09-01,47.0,15.0,134,31.0,105.0,2.8,1100,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,41.333333333333336,13.2,-0.8506513580472757,-0.8532565341384313,0.7337805070695897,SS
Jaipur,2019,10,2019-10-01,107.0,34.2,178,28.2,5.0,2.5,680,Landlocked,3.5,13.0,0.0296,Diwali Oct 27,1,https://www.iqair.com/us/india/rajasthan/jaipur,Festive pollution,OpenAQ + Satellite,0,63.66666666666666,20.33333333333333,0.7368518452650311,0.7338006193590508,0.5938842032700902,A
Jaipur,2019,11,2019-11-01,134.0,42.9,191,23.0,2.0,2.3,460,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Pollution rise; 2.0x multiplier,OpenAQ + Satellite,0,96.0,30.7,1.4512282867555693,1.452935892037597,0.6163052540751853,S
Jaipur,2019,12,2019-12-01,148.0,47.4,204,17.5,4.0,2.2,320,Landlocked,3.5,13.0,0.0296,No Event,0,https://power.larc.nasa.gov/,Winter peak; 2.2x annual avg,OpenAQ + Satellite,0,129.66666666666666,41.5,1.821645700861774,1.824902412388569,0.5995307634036163,A
Jaipur,2020,1,2020-01-01,126.0,40.3,185,15.0,6.0,2.2,320,Landlocked,3.54,13.2,0.0275,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,COVID impact; ~57 µg/m³ annual,OpenAQ + Satellite,0,136.0,43.53333333333333,1.239561192980595,1.2380219025014796,0.6334984641134445,S
Jaipur,2020,2,2020-02-01,114.0,36.5,182,18.2,4.0,2.4,380,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Pre-lockdown; 2.0x multiplier,OpenAQ + Satellite,0,129.33333333333334,41.4,0.9220605523181336,0.9239168408717698,0.6503521613570227,S
Jaipur,2020,3,2020-03-01,74.0,23.7,162,24.8,6.0,2.8,720,Landlocked,3.54,13.2,0.0275,COVID Lockdown,1,https://power.larc.nasa.gov/,Lockdown improvement,OpenAQ + Satellite,0,104.66666666666669,33.5,-0.1362749165567376,-0.1341212614598848,0.6525103047406977,S
Jaipur,2020,4,2020-04-01,46.0,14.7,130,31.2,2.0,3.2,880,Landlocked,3.54,13.2,0.0275,Full Lockdown,1,https://power.larc.nasa.gov/,Major reduction,OpenAQ + Satellite,0,78.0,24.96666666666667,-0.8771097447691474,-0.8780543021618294,0.6752214942126351,S
Jaipur,2020,5,2020-05-01,57.0,18.2,150,35.0,10.0,3.5,1000,Landlocked,3.54,13.2,0.0275,Lockdown extended,1,https://power.larc.nasa.gov/,Partial recovery,OpenAQ + Satellite,0,59.0,18.866666666666664,-0.5860674908285578,-0.5887470085555176,0.6694798715670183,S
Jaipur,2020,6,2020-06-01,40.0,12.8,112,34.8,60.0,3.8,1280,Landlocked,3.54,13.2,0.0275,Unlock 1.0,1,https://power.larc.nasa.gov/,Monsoon + reduced activity,OpenAQ + Satellite,0,47.66666666666666,15.233333333333333,-1.0358600651003782,-1.0351068329766844,0.708580605050041,SS
Jaipur,2020,7,2020-07-01,34.0,10.9,98,32.0,192.0,3.2,1380,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Lowest levels recorded,OpenAQ + Satellite,0,43.66666666666666,13.966666666666669,-1.1946103854316088,-1.1921593637915393,0.7783597575371173,SS
Jaipur,2020,8,2020-08-01,31.0,9.9,91,31.2,200.0,3.0,1380,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Best air quality,OpenAQ + Satellite,0,35.0,11.2,-1.2739855455972242,-1.2748185905361995,0.7839800388736518,SS
Jaipur,2020,9,2020-09-01,40.0,12.8,112,30.8,108.0,2.8,1100,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Gradual increase,OpenAQ + Satellite,0,35.0,11.2,-1.0358600651003782,-1.0351068329766844,0.7499775689642141,SS
Jaipur,2020,10,2020-10-01,91.0,29.1,170,28.0,4.0,2.5,680,Landlocked,3.54,13.2,0.0275,Diwali Nov 14,1,https://www.iqair.com/us/india/rajasthan/jaipur,Return of pollution,OpenAQ + Satellite,0,54.0,17.26666666666667,0.3135176577150826,0.3122385629612821,0.6103305405937218,S
Jaipur,2020,11,2020-11-01,114.0,36.5,182,22.8,1.0,2.3,460,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Pollution rises,OpenAQ + Satellite,0,81.66666666666667,26.133333333333336,0.9220605523181336,0.9239168408717698,0.6402141341088092,S
Jaipur,2020,12,2020-12-01,126.0,40.3,185,17.2,3.0,2.2,320,Landlocked,3.54,13.2,0.0275,No Event,0,https://power.larc.nasa.gov/,Winter deterioration,OpenAQ + Satellite,0,110.33333333333331,35.3,1.239561192980595,1.2380219025014796,0.6262901554073192,S
Jaipur,2021,1,2021-01-01,132.0,42.2,189,14.8,5.0,2.2,320,Landlocked,3.58,13.5,0.0285,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,~60 µg/m³ annual; slight worsening,OpenAQ + Satellite,0,124.0,39.66666666666666,1.3983115133118256,1.395074433316335,0.6266692387811361,S
Jaipur,2021,2,2021-02-01,120.0,38.4,184,18.0,3.0,2.4,380,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,126.0,40.3,1.0808108726493644,1.0809693716866249,0.6448547782859082,S
Jaipur,2021,3,2021-03-01,78.0,25.0,164,24.5,5.0,2.8,720,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,110.0,35.2,-0.0304413696692504,-0.026664266691826,0.6968341690790975,S
Jaipur,2021,4,2021-04-01,72.0,23.0,161,31.0,1.0,3.2,880,Landlocked,3.58,13.5,0.0285,COVID second wave,1,https://power.larc.nasa.gov/,Partial lockdowns; 1.2x multiplier,OpenAQ + Satellite,0,90.0,28.8,-0.1891916900004811,-0.1919827201811471,0.6607307691268582,S
Jaipur,2021,5,2021-05-01,78.0,25.0,164,34.8,9.0,3.5,1000,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,COVID peak period,OpenAQ + Satellite,0,76.0,24.33333333333333,-0.0304413696692504,-0.026664266691826,0.7068017800027431,SS
Jaipur,2021,6,2021-06-01,42.0,13.4,127,34.5,62.0,3.8,1280,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Monsoon relief; 0.7x annual avg,OpenAQ + Satellite,0,64.0,20.466666666666665,-0.9829432916566344,-0.985511296929888,0.7546950600425445,SS
Jaipur,2021,7,2021-07-01,36.0,11.5,102,31.8,195.0,3.2,1380,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Good monsoon; 0.6x multiplier,OpenAQ + Satellite,0,52.0,16.633333333333333,-1.1416936119878651,-1.142563827744743,0.7779344511495775,SS
Jaipur,2021,8,2021-08-01,33.0,10.6,94,31.0,202.0,3.0,1380,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Cleaner period,OpenAQ + Satellite,0,37.0,11.833333333333334,-1.2210687721534803,-1.2169571318149377,0.7798476648554736,SS
Jaipur,2021,9,2021-09-01,42.0,13.4,127,30.5,110.0,2.8,1100,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,37.0,11.833333333333334,-0.9829432916566344,-0.985511296929888,0.7422059725600255,SS
Jaipur,2021,10,2021-10-01,96.0,30.7,172,27.8,3.0,2.5,680,Landlocked,3.58,13.5,0.0285,Diwali Nov 4,1,https://www.iqair.com/us/india/rajasthan/jaipur,Festival pollution,OpenAQ + Satellite,0,57.0,18.23333333333333,0.4458095913244416,0.4444933257527387,0.6049524888509464,S
Jaipur,2021,11,2021-11-01,120.0,38.4,184,22.5,0.0,2.3,460,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Pollution episode,OpenAQ + Satellite,0,86.0,27.5,1.0808108726493644,1.0809693716866249,0.6335483068532719,S
Jaipur,2021,12,2021-12-01,132.0,42.2,189,17.0,2.0,2.2,320,Landlocked,3.58,13.5,0.0285,No Event,0,https://power.larc.nasa.gov/,Winter peak,OpenAQ + Satellite,0,116.0,37.1,1.3983115133118256,1.395074433316335,0.6195112700715604,S
Jaipur,2022,1,2022-01-01,128.0,41.0,187,14.5,4.0,2.2,320,Landlocked,3.62,13.8,0.029,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,~58 µg/m³ annual; continued improvement,OpenAQ + Satellite,0,126.66666666666669,40.53333333333333,1.2924779664243389,1.295883361222742,0.6301659897222777,S
Jaipur,2022,2,2022-02-01,116.0,37.1,182,17.8,2.0,2.4,380,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,125.33333333333331,40.1,0.9749773257618772,0.9735123769185662,0.6480911061211828,S
Jaipur,2022,3,2022-03-01,75.0,24.0,163,24.2,4.0,2.8,720,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,106.33333333333331,34.03333333333333,-0.1098165298348658,-0.1093234934364866,0.6980499369370021,S
Jaipur,2022,4,2022-04-01,70.0,22.4,160,30.8,0.0,3.2,880,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; 1.2x multiplier,OpenAQ + Satellite,0,87.0,27.83333333333333,-0.2421084634442247,-0.2415782562279435,0.7058238763279366,SS
Jaipur,2022,5,2022-05-01,75.0,24.0,163,34.5,8.0,3.5,1000,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Hot season,OpenAQ + Satellite,0,73.33333333333333,23.46666666666667,-0.1098165298348658,-0.1093234934364866,0.7079044182324371,SS
Jaipur,2022,6,2022-06-01,41.0,13.1,115,34.2,64.0,3.8,1280,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; 0.7x annual avg,OpenAQ + Satellite,0,62.0,19.83333333333333,-1.0094016783785065,-1.0103090649532862,0.7576422192969664,SS
Jaipur,2022,7,2022-07-01,35.0,11.2,99,31.5,198.0,3.2,1380,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; 0.6x multiplier,OpenAQ + Satellite,0,50.333333333333336,16.099999999999998,-1.168151998709737,-1.1673615957681411,0.7798514302434221,SS
Jaipur,2022,8,2022-08-01,32.0,10.2,92,30.8,205.0,3.0,1380,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Good air quality,OpenAQ + Satellite,0,36.0,11.5,-1.2475271588753525,-1.2500208225128018,0.7817709372330419,SS
Jaipur,2022,9,2022-09-01,41.0,13.1,115,30.2,112.0,2.8,1100,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,36.0,11.5,-1.0094016783785065,-1.0103090649532862,0.7452315257853337,SS
Jaipur,2022,10,2022-10-01,93.0,29.8,171,27.5,2.0,2.5,680,Landlocked,3.62,13.8,0.029,Diwali Oct 24,1,https://www.iqair.com/us/india/rajasthan/jaipur,Festive pollution,OpenAQ + Satellite,0,55.333333333333336,17.7,0.3664344311588262,0.3701000216825444,0.6071789898144901,S
Jaipur,2022,11,2022-11-01,116.0,37.1,182,22.2,0.0,2.3,460,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Pollution rise,OpenAQ + Satellite,0,83.33333333333333,26.666666666666668,0.9749773257618772,0.9735123769185662,0.6379566015870306,S
Jaipur,2022,12,2022-12-01,128.0,41.0,187,16.8,1.0,2.2,320,Landlocked,3.62,13.8,0.029,No Event,0,https://power.larc.nasa.gov/,Winter peak,OpenAQ + Satellite,0,112.33333333333331,35.96666666666667,1.2924779664243389,1.295883361222742,0.623488370689649,S
Jaipur,2023,1,2023-01-01,122.0,39.0,184,14.2,3.0,2.2,320,Landlocked,3.66,14.0,0.0295,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,~55 µg/m³ annual; gradual improvement,OpenAQ + Satellite,0,122.0,39.03333333333333,1.1337276460931078,1.130564907733421,0.6343289878305696,S
Jaipur,2023,2,2023-02-01,110.0,35.2,179,17.5,1.0,2.4,380,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,120.0,38.4,0.8162270054306465,0.8164598461037114,0.6519088284026654,S
Jaipur,2023,3,2023-03-01,72.0,23.0,161,24.0,3.0,2.8,720,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,101.33333333333331,32.4,-0.1891916900004811,-0.1919827201811471,0.6994715610632442,S
Jaipur,2023,4,2023-04-01,66.0,21.1,158,30.5,0.0,3.2,880,Landlocked,3.66,14.0,0.0295,Heat wave,1,https://power.larc.nasa.gov/,Pre-monsoon; 1.2x multiplier,OpenAQ + Satellite,0,82.66666666666667,26.433333333333337,-0.3479420103317118,-0.3490352509960019,0.6631506480300068,S
Jaipur,2023,5,2023-05-01,72.0,23.0,161,34.2,7.0,3.5,1000,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Hot dry season,OpenAQ + Satellite,0,70.0,22.366666666666664,-0.1891916900004811,-0.1919827201811471,0.7097399873025506,SS
